FID,ZCTA5CE10,GEOID10,ALAND10,AWATER10,INTPTLAT10,INTPTLON10,Population,Under 5 years,5 to 9 years,10 to 14 years,15 to 19 years,20 to 24 years,25 to 29 years,30 to 34 years,35 to 39 years,40 to 44 years,45 to 49 years,50 to 54 years,55 to 59 years,60 to 64 years,65 to 69 years,70 to 74 years,75 to 79 years,80 to 84 years,85 years and over,Male,Male - Under 5 years,Male - 5 to 9 years,Male - 10 to 14 years,Male - 15 to 19 years,Male - 20 to 24 years,Male - 25 to 29 years,Male - 30 to 34 years,Male - 35 to 39 years,Male - 40 to 44 years,Male - 45 to 49 years,Male - 50 to 54 years,Male - 55 to 59 years,Male - 60 to 64 years,Male - 65 to 69 years,Male - 70 to 74 years,Male - 75 to 79 years,Male - 80 to 84 years,Male - 85 years and over,Female,Female - Under 5 years,Female - 5 to 9 years,Female - 10 to 14 years,Female - 15 to 19 years,Female - 20 to 24 years,Female - 25 to 29 years,Female - 30 to 34 years,Female - 35 to 39 years,Female - 40 to 44 years,Female - 45 to 49 years,Female - 50 to 54 years,Female - 55 to 59 years,Female - 60 to 64 years,Female - 65 to 69 years,Female - 70 to 74 years,Female - 75 to 79 years,Female - 80 to 84 years,Female - 85 years and over,Median age,Median age - Male,Median age - Female,Population 16 years and over,Population 16 years and over - Male,Population 16 years and over - Female,Population 18 years and over,Population 18 years and over - Male,Population 18 years and over - Female,Population 21 years and over,Population 21 years and over - Male,Population 21 years and over - Female,Population 62 years and over,Population 62 years and over - Male,Population 62 years and over - Female,Population 65 years and over,Population 65 years and over - Male,Population 65 years and over - Female,Population2,Population of one race,Population - White,Population - Black or African American,Population - American Indian and Alaska Native,Population - Asian,Population - Asian Indian,Population - Chinese,Population - Filipino,Population - Japanese,Population - Korean,Population - Vietnamese,Population - Other Asian,Population - Native Hawaiian and Other Pacific Islander:,Population - Native Hawaiian,Population - Guamanian or Chamorro,Population - Samoan,Population - Other Pacific Islander,Population - Other Race,Population - Two or More Races,Population - White and American Indian and Alaska Native,Population - White and Asian,Population - White and Black or African American,Population - White and Other Race,White alone or in combination with one or more other races,Black or African American alone or in combination with one or more other races,American Indian and Alaska Native alone or in combination with one or more other races,Asian alone or in combination with one or more other races,Native Hawaiian and Other Pacific Islander alone or in combination with one or more other races,Some Other Race alone or in combination with one or more other races,Population3,Population - Hispanic or Latino,Population - Mexican,Population - Puerto Rican,Population - Cuban,Population - Other Hispanic or Latino,Population - Not Hispanic or Latino,Population4,Population2 - Hispanic or Latino,Population - Hispanic or Latino and White alone,Population - Hispanic or Latino and Black or African American alone,Population - Hispanic or Latino and American Indian and Alaska Native alone,Population - Hispanic or Latino and Asian alone,Population - Hispanic or Latino and Native Hawaiian and Other Pacific Islander alone,Population - Hispanic or Latino and Other Race alone,Population - Hispanic or Latino and Two or More Races,Population2 - Not Hispanic or Latino,Population - Not Hispanic or Latino and White alone,Population - Not Hispanic or Latino and Black or African American alone,Population - Not Hispanic or Latino and American Indian and Alaska Native alone,Population - Not Hispanic or Latino and Asian alone,Population - Not Hispanic or Latino and Native Hawaiian and Other Pacific Islander alone,Population - Not Hispanic or Latino and Other Race alone,Population - Not Hispanic or Latino and Two or More Races,Population5,Population - In households,Population - In household and Householder,Population - In household and Spouse,Population - In household and Child,Population - In household and Own child under 18 years,Population - In household and Other relatives,Population - In household and Under 18 years,Population - In household and 65 years and over,Population - In household and Nonrelatives,Population - In household and Nonrelatives and Under 18 years,Population - In household and Nonrelatives and 65 years and over,Population - In household and Nonrelatives and Unmarried partner,Population - In group quarters,Population - In group quarters and institutionalized,Population - In group quarters and institutionalized and Male,Population - In group quarters and institutionalized and Female,Population - In group quarters and Noninstitutionalized,Population - In group quarters and Noninstitutionalized and Male,Population - In group quarters and Noninstitutionalized and Female,Households,Family households,Family households - with own children under 18 years,Family households - Husband-wife,Family households - Husband-wife with own children under 18 years,"Family households - Male householder, no wife present","Family households - Male householder, no wife present with own children under 18 years","Family households - Female householder, no husband present","Family households - Female householder, no husband present with own children under 18 years",Nonfamily households,Nonfamily households - Householder living alone,Nonfamily households - Householder living alone and Male,Nonfamily households - Householder living alone and Male and 65 years and over,Nonfamily households - Householder living alone and Female,Nonfamily households - Householder living alone and Female and 65 years and over,Households with individuals under 18 years,Households with individuals 65 years and over,Average household size,Average family size,Housing units,Housing units - Occupied,Housing units - Vacant, Housing units - Vacant and for rent, Housing units - Vacant and rented, Housing units - Vacant and for sale only, Housing units - Vacant and sold," Housing units - Vacant and for seasonal, recreational, or occasional use", Housing units - Vacant and all other vacants,Homeowner vacancy rate,Rental vacancy rate,Housing units2 - Occupied,Housing units - Owner-occupied,Housing units - Renter-occupied,Population - Owner-occupied housing units,Population - Renter-occupied housing units,Average household size - Owner occupied,Average household size - Renter occupied,Shape_Leng,Shape_Area
14108,33609,33609,11328513,1523740,27.9442719,-82.5176749,15999,730,704,809,824,1084,1594,1294,1228,1118,1219,1216,1078,836,651,448,412,400,354,7977,378,366,391,438,519,826,704,627,597,623,636,523,419,291,212,174,149,104,8022,352,338,418,386,565,768,590,601,521,596,580,555,417,360,236,238,251,250,39.0,38.1,39.9,13562,6741,6821,13183,6541,6642,12779,6321,6458,2731,1159,1572,2265,930,1335,15999,15582,13741,927,41,472,126,114,63,15,37,61,56,5,1,0,1,3,396,417,47,112,71,107,14116,1049,115,610,26,535,15999,3448,377,597,1137,1337,12551,15999,3448,2769,89,18,15,0,378,179,12551,10972,838,23,457,5,18,238,15999,15816,7660,2580,3431,2566,712,205,125,1433,22,57,569,183,0,0,0,183,113,70,7660,3499,1493,2580,1053,271,128,648,312,4161,3189,1513,253,1676,610,1617,1742,2.06,2.92,8774,7660,1114,571,24,157,41,81,240,3.3,15.3,7660,4513,3147,10107,5709,2.24,1.81,0.274107151,0.001178466
14109,33610,33610,46243604,2219657,27.998214,-82.3780164,39222,3368,2985,3050,3193,2785,3016,2719,2467,2357,2589,2583,2139,1768,1399,1083,803,513,405,18366,1743,1471,1550,1570,1288,1338,1311,1107,1112,1217,1187,1016,763,615,443,317,188,130,20856,1625,1514,1500,1623,1497,1678,1408,1360,1245,1372,1396,1123,1005,784,640,486,325,275,32.0,30.7,33.3,29191,13285,15906,27860,12615,15245,26049,11766,14283,5209,2125,3084,4203,1693,2510,39222,38047,12394,23256,175,643,312,36,88,6,36,65,100,25,5,14,1,5,1554,1175,118,78,361,180,13216,24001,417,820,105,1940,39222,6083,1203,2589,726,1565,33139,39222,6083,3291,769,67,5,9,1499,443,33139,9103,22487,108,638,16,55,732,39222,38776,14245,4074,13082,9043,4444,2029,346,2931,252,152,1337,446,234,127,107,212,162,50,14245,9503,4643,4074,1688,1013,480,4416,2475,4742,3695,1612,384,2083,791,5743,3324,2.72,3.27,16295,14245,2050,886,19,299,26,38,782,4.0,11.2,14245,7238,7007,19043,19733,2.63,2.82,0.452686158,0.00444589
14110,33611,33611,16523935,2070290,27.8913451,-82.5056648,29478,1638,1526,1306,1195,1613,2450,2348,2283,2310,2456,2244,1971,1678,1232,1012,823,699,694,14566,831,774,676,598,774,1200,1199,1192,1269,1299,1144,1004,792,569,428,353,255,209,14912,807,752,630,597,839,1250,1149,1091,1041,1157,1100,967,886,663,584,470,444,485,40.7,40.1,41.5,24786,12169,12617,24288,11933,12355,23589,11578,12011,5443,2280,3163,4460,1814,2646,29478,28521,24868,1846,85,1153,150,130,260,43,131,227,212,27,10,6,4,7,542,957,116,232,236,135,25678,2241,284,1518,63,744,29478,3609,383,1137,739,1350,25869,29478,3609,2699,141,21,14,4,479,251,25869,22169,1705,64,1139,23,63,706,29478,29143,14148,5051,6457,4694,1234,401,228,2253,94,74,1135,335,321,121,200,14,4,10,14148,7068,2826,5051,1857,581,252,1436,717,7080,5643,2696,479,2947,1155,3134,3359,2.06,2.8,16077,14148,1929,978,37,230,19,203,462,2.7,14.1,14148,8230,5918,18118,11025,2.2,1.86,0.229659977,0.001704137
14111,33612,33612,26462529,1229056,28.0508272,-82.4495733,44601,3406,2936,2946,3289,4642,3509,2947,2666,2817,3086,3008,2542,1998,1301,960,839,753,956,21742,1721,1569,1535,1719,2229,1699,1470,1297,1371,1482,1460,1312,1001,601,435,321,241,279,22859,1685,1367,1411,1570,2413,1810,1477,1369,1446,1604,1548,1230,997,700,525,518,512,677,32.5,31.2,33.9,34721,16618,18103,33536,15966,17570,30795,14663,16132,5925,2446,3479,4809,1877,2932,44601,42994,24698,14020,171,880,287,103,124,21,41,194,110,71,19,10,1,41,3154,1607,142,131,514,334,25931,14891,465,1121,199,3718,44601,12750,1918,5676,1618,3538,31851,44601,12750,7877,961,65,34,12,3056,745,31851,16821,13059,106,846,59,98,862,44601,43916,17612,5013,12651,9264,3818,1502,407,4822,263,168,1768,685,327,108,219,358,236,122,17612,9871,4862,5013,2047,1115,494,3743,2321,7741,5716,2778,487,2938,1173,5698,3583,2.49,3.18,21080,17612,3468,2361,36,261,67,66,677,3.6,18.0,17612,6900,10712,17435,26481,2.53,2.47,0.278531065,0.00254159
14112,33613,33613,19040086,2393020,28.0839734,-82.4507683,31990,1854,1405,1311,2086,6309,3241,2178,1739,1633,1753,1791,1545,1442,1009,720,580,564,830,15615,966,691,665,1070,2885,1706,1173,916,839,915,892,737,720,451,339,252,175,223,16375,888,714,646,1016,3424,1535,1005,823,794,838,899,808,722,558,381,328,389,607,29.6,29.4,29.9,27144,13140,14004,26529,12814,13715,23897,11596,12301,4533,1871,2662,3703,1440,2263,31990,30856,19630,7381,183,1278,507,348,146,33,45,70,129,24,2,10,2,10,2360,1134,89,175,268,250,20512,7916,396,1540,77,2795,31990,8377,2194,3005,859,2319,23613,31990,8377,5071,421,111,11,6,2267,490,23613,14559,6960,72,1267,18,93,644,31990,30551,14137,3446,6069,4619,1993,641,223,4906,179,112,1221,1439,761,204,557,678,360,318,14137,6046,2651,3446,1255,739,299,1861,1097,8091,5614,2701,348,2913,720,3083,2370,2.16,2.9,17193,14137,3056,2550,21,158,27,68,232,3.5,20.5,14137,4287,9850,9803,20748,2.29,2.11,0.443176923,0.001967764
14113,33614,33614,25321699,1017636,28.0047238,-82.5060877,46449,3134,2644,2587,3118,4177,4068,3601,3434,3398,3527,2860,2502,2030,1615,1278,986,826,664,22763,1633,1345,1348,1552,2006,2073,1797,1777,1739,1784,1400,1139,922,723,525,453,329,218,23686,1501,1299,1239,1566,2171,1995,1804,1657,1659,1743,1460,1363,1108,892,753,533,497,446,34.8,33.9,35.9,37571,18169,19402,36417,17558,18859,34094,16459,17635,6558,2792,3766,5369,2248,3121,46449,44903,34217,5424,189,1569,321,106,119,12,70,826,115,21,5,4,0,12,3483,1546,102,121,380,552,35478,6085,404,1783,81,4285,46449,28346,2250,6395,12742,6959,18103,46449,28346,22576,1177,121,49,9,3382,1032,18103,11641,4247,68,1520,12,101,514,46449,46025,18346,6371,12164,8270,4695,1416,794,4449,263,166,1898,424,255,147,108,169,84,85,18346,11056,5062,6371,2548,1363,626,3322,1888,7290,5504,2640,388,2864,865,5906,3932,2.51,3.1,20488,18346,2142,1246,31,221,67,78,499,2.8,10.3,18346,7501,10845,20320,25705,2.71,2.37,0.28466263,0.002416491
14114,33615,33615,22332651,2549535,28.0051028,-82.5802844,43453,2539,2476,2692,2868,3195,3517,3109,3165,3316,3525,3162,2621,2232,1625,1268,954,649,540,21302,1296,1297,1403,1464,1577,1737,1539,1616,1678,1737,1510,1256,1034,746,571,409,265,167,22151,1243,1179,1289,1404,1618,1780,1570,1549,1638,1788,1652,1365,1198,879,697,545,384,373,37.2,36.0,38.3,35212,17032,18180,34086,16480,17606,32249,15542,16707,6299,2754,3545,5036,2158,2878,43453,41814,33020,4253,200,1508,381,174,116,19,139,575,104,35,17,1,6,11,2798,1639,141,169,444,489,34374,4966,454,1821,109,3488,43453,19484,797,6302,6192,6193,23969,43453,19484,15011,778,94,23,9,2627,942,23969,18009,3475,106,1485,26,171,697,43453,43166,17099,6944,11793,7909,3668,1184,654,3662,219,260,1756,287,242,94,148,45,29,16,17099,10711,4746,6944,2783,1107,534,2660,1429,6388,4777,2307,364,2470,773,5484,3648,2.52,3.09,19155,17099,2056,973,16,372,53,126,516,3.6,12.0,17099,9964,7135,26695,16471,2.68,2.31,0.256287697,0.002282787
14115,33616,33616,9844232,2113032,27.8651359,-82.5353938,13560,942,802,878,854,1165,1318,1145,1034,1028,1034,926,742,563,366,314,244,127,78,6807,493,418,479,463,578,672,565,522,529,526,469,341,276,170,136,103,41,26,6753,449,384,399,391,587,646,580,512,499,508,457,401,287,196,178,141,86,52,33.5,32.7,34.4,10768,5318,5450,10429,5133,5296,9886,4874,5012,1457,641,816,1129,476,653,13560,12843,9092,2311,90,657,43,16,179,29,74,194,122,37,6,15,3,13,656,717,46,173,194,96,9675,2665,192,939,75,812,13560,2769,339,1288,390,752,10791,13560,2769,1730,192,21,17,4,608,197,10791,7362,2119,69,640,33,48,520,13560,13560,5787,1988,3786,2741,893,330,121,1106,58,23,560,0,0,0,0,0,0,0,5787,3388,1618,1988,805,346,173,1054,640,2399,1833,1044,92,789,185,1824,880,2.34,2.97,6552,5787,765,364,11,92,6,65,227,3.5,10.1,5787,2549,3238,6210,7350,2.44,2.27,0.241307596,0.001095626
14116,33617,33617,22267698,907829,28.0374856,-82.3915701,41443,2864,2516,2584,3072,4643,3680,2959,2565,2467,2731,2704,2434,2020,1422,1017,764,529,472,19756,1516,1328,1378,1526,2149,1767,1471,1225,1131,1255,1253,1073,926,636,421,316,225,160,21687,1348,1188,1206,1546,2494,1913,1488,1340,1336,1476,1451,1361,1094,786,596,448,304,312,32.1,30.6,33.8,32977,15260,17717,31869,14691,17178,29458,13572,15886,5382,2309,3073,4204,1758,2446,41443,40081,21790,14849,197,1585,861,159,159,30,44,69,263,46,17,3,2,24,1614,1362,94,185,407,239,22836,15606,444,1896,112,2039,41443,7279,1204,2893,875,2307,34164,41443,7279,4601,602,73,13,14,1491,485,34164,17189,14247,124,1572,32,123,877,41443,41049,17313,5731,11315,8202,3044,1166,366,3646,191,89,1510,394,34,23,11,360,159,201,17313,9903,4638,5731,2302,949,423,3223,1913,7410,5560,2352,336,3208,925,5302,3243,2.37,3.03,19966,17313,2653,1792,35,205,30,57,534,2.5,15.9,17313,7841,9472,19484,21565,2.48,2.28,0.313685055,0.002126856
14117,33618,33618,22435895,2742161,28.0748073,-82.4984052,25570,1124,1258,1501,1544,1656,1698,1388,1552,1788,2007,2098,1927,1785,1296,871,760,643,674,11991,566,624,754,773,794,824,709,758,861,938,973,884,839,562,381,326,237,188,13579,558,634,747,771,862,874,679,794,927,1069,1125,1043,946,734,490,434,406,486,43.1,41.1,44.7,21391,9886,11505,20704,9545,11159,19884,9151,10733,5306,2191,3115,4244,1694,2550,25570,24833,21645,1632,54,766,276,102,110,30,59,103,86,9,4,0,2,3,727,737,83,153,174,143,22256,1924,198,998,38,955,25570,5513,369,1566,1287,2291,20057,25570,5513,4309,204,14,13,1,670,302,20057,17336,1428,40,753,8,57,435,25570,25391,11356,5059,6285,4408,1203,358,291,1488,77,109,778,179,153,42,111,26,17,9,11356,6733,2633,5059,1789,457,222,1217,622,4623,3753,1483,291,2270,992,2882,3094,2.24,2.86,12311,11356,955,409,11,144,29,98,264,2.0,8.7,11356,7085,4271,17253,8138,2.44,1.91,0.448632239,0.00231137
14118,33619,33619,68869874,7847793,27.9353722,-82.3786899,34581,2372,2123,2416,3004,2930,3182,2725,2537,2376,2493,2198,1796,1566,977,802,527,341,216,18472,1228,1140,1292,1754,1665,1796,1501,1346,1291,1346,1146,902,780,470,358,246,132,79,16109,1144,983,1124,1250,1265,1386,1224,1191,1085,1147,1052,894,786,507,444,281,209,137,32.1,31.0,33.7,27125,14516,12609,25970,13841,12129,24091,12720,11371,3732,1727,2005,2863,1285,1578,34581,33469,17395,13147,125,633,213,43,113,16,31,103,114,19,8,3,3,5,2150,1112,112,86,320,276,18265,13713,319,790,99,2596,34581,10096,1424,3447,2753,2472,24485,34581,10096,6759,629,42,16,9,2100,541,24485,10636,12518,83,617,10,50,571,34581,30995,10956,4042,9733,6520,3639,1576,374,2625,248,90,1175,3586,3430,3012,418,156,150,6,10956,7431,3382,4042,1605,861,420,2528,1357,3525,2609,1341,235,1268,378,4217,2230,2.83,3.34,12548,10956,1592,652,39,156,38,49,658,2.5,11.9,10956,6165,4791,17617,13378,2.86,2.79,0.559901935,0.007034
14119,33620,33620,2296954,14345,28.0620001,-82.4132246,5158,6,1,1,3361,1680,73,17,10,9,0,0,0,0,0,0,0,0,0,2294,3,1,1,1424,802,40,11,8,4,0,0,0,0,0,0,0,0,0,2864,3,0,0,1937,878,33,6,2,5,0,0,0,0,0,0,0,0,0,19.6,19.7,19.6,5150,2289,2861,5130,2280,2850,953,474,479,0,0,0,0,0,0,5158,5035,3953,694,12,246,95,35,30,3,10,18,55,3,0,2,1,0,127,123,15,28,18,32,4055,734,32,286,6,178,5158,578,72,189,87,230,4580,5158,578,411,25,4,0,0,102,36,4580,3542,669,8,246,3,25,87,5158,442,131,10,8,8,2,0,0,291,1,0,0,4716,0,0,0,4716,2079,2637,131,11,4,10,4,0,0,1,0,120,1,0,0,1,0,5,0,3.37,2.82,132,131,1,0,0,0,0,1,0,0.0,0.0,131,0,131,0,442,0.0,3.37,0.072945988,0.000212156
14120,33621,33621,21574285,3836277,27.8416577,-82.4932734,1643,244,193,134,109,269,213,167,101,75,39,35,18,16,17,10,1,1,1,879,123,91,67,57,190,105,89,52,41,18,16,6,10,6,6,1,0,1,764,121,102,67,52,79,108,78,49,34,21,19,12,6,11,4,0,1,0,22.3,22.3,22.5,1054,590,464,1025,578,447,893,489,404,39,20,19,30,14,16,1643,1509,1084,299,15,34,0,2,17,2,5,1,7,7,1,4,1,1,70,134,15,18,45,8,1187,375,41,74,27,92,1643,241,80,87,15,59,1402,1643,241,112,26,5,0,0,62,36,1402,972,273,10,34,7,8,98,1643,1397,405,319,644,612,17,4,4,12,2,1,6,246,0,0,0,246,200,46,405,372,300,319,251,14,14,39,35,33,31,20,2,11,1,300,22,3.45,3.63,438,405,33,12,0,0,0,2,19,0.0,3.1,405,27,378,54,1343,2.0,3.55,0.222813051,0.002327841
